index,concept,i1,i2,i3,i4,i5,ax_pos,st_height,st_width,st_thick,laser_power,scanning_speed,power_density,n_layers,n_deposits,layer_thick,layer_width,layer_length,base_S_ip,base_N_ip,base_n_f_ip,base_U_ip,base_S_th,base_N_th,base_n_f_th,base_U_th,S_ip,N_ip,n_f_ip,U_ip,S_th,N_th,n_f_th,U_th,weight,temp,h_flux,h_area,S_residual,U_res,max_T_pool,build_time,max_res_U,max_res_S,resiliance_ip_uni,resiliance_ip_gau,R_volume_ip_uni,R_volume_ip_gau,capability_ip_uni,capability_ip_gau,buffer_ip_uni,buffer_ip_gau,excess_ip_uni,excess_ip_gau,resiliance_th_uni,resiliance_th_gau,R_volume_th_uni,R_volume_th_gau,capability_th_uni,capability_th_gau,buffery_th_uni,buffer_th_gau,excess_th_uni,excess_th_gau
39,1,0,2,3,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,179.388373569,109878.093896,3.70553517968,0.399852170843,333.259790592,17023.3859154,2.41063435262,3.43665805198,18.7111419887574,952.649597168,0.2974523477815,140464.55030950002,98.4270477295,0.169201046228,2144.57,12641.2256939,0.1692010462284088,98.42704772949219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.1585123533641086e-06,0.03515625,0.0142,0.1513,0.1534,7.031250000000001e-05,1.6450875417770344e-08,0.1512296875,0.1533999835491246
40,1,0,2,3,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,177.188002026,122114.017007,3.59292056962,0.364517883468,264.559631108,196558.579714,4.06696347373,3.39145844791,22.5414523328085,1047.1517334,0.5359447198030001,77957.00873815,113.186117172,0.168627053499,2144.57,111311.923005,0.1686270534992218,113.18611717224121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.013,1.0,0.9999,0.03515625,0.013,0.96484375,0.9869
41,1,0,2,3,1,4,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,176.831650886,135427.570833,3.83994871639,0.308392695908,315.446160858,130514.798173,4.27714217027,3.25659345047,26.7355399798305,1073.1862793,0.573418997885,72863.80685105,122.201442719,0.169205054641,2144.57,2185.91420553,0.16920505464076996,122.20144271850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0154,1.0,1.0,0.03515625,0.0154,0.96484375,0.9846
42,1,0,2,3,4,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,184.829086845,100858.016546,3.8302210426,0.323000048816,364.016558965,35209.5959497,2.93080463788,3.29613035534,23.2310325644397,1086.50500488,0.573418997885,72863.80685105,109.53502655,0.168592587113,2144.57,2185.91420553,0.16859258711338043,109.53502655029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.012,0.9913,0.9915,0.03515625,0.012,0.95614375,0.9795
43,1,0,2,3,4,1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,177.100008306,135393.448704,4.06313924031,0.308534490348,316.102940542,130164.615408,4.28070450928,3.25672783141,26.7355399798305,1026.80224609,0.5359447198030001,77957.00873815,115.368741989,0.169207185507,2144.57,111311.923005,0.16920718550682068,115.36874198913574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0116,0.9991,0.9994,0.03515625,0.0116,0.96394375,0.9878
44,1,0,2,4,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,216.566118403,49518.4186228,3.22536121662,0.387722795862,347.086734047,33838.5068615,2.92413884118,3.45183316657,13.8584221699014,1117.38635254,0.573418997885,72863.80685105,97.3144874573,0.168929442763,2144.57,2185.91420553,0.16892944276332855,97.31448745727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308,0.3753314306644947,0.03515625,0.011,0.6623,0.662,0.0151453125,0.004128645737309441,0.6471546875,0.6578713542626906
45,1,0,2,4,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,221.758246017,56617.0602608,3.31232756698,0.366945276788,313.884941928,41835.6007991,3.06589551692,3.41374788089,18.479130442063198,1058.13476563,0.5359447198030001,77957.00873815,106.32976532,0.168900728226,2144.57,111311.923005,0.168900728225708,106.32976531982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.013,0.9783,0.9757,0.03515625,0.013,0.94314375,0.9627
46,1,0,2,4,1,3,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,175.014725513,140581.024654,4.17767477735,0.308147953268,322.651688049,131671.417248,4.29890164036,3.25638902606,26.7355399798305,925.655395508,0.2974523477815,140464.55030950002,110.315126419,0.169873565435,2144.57,12641.2256939,0.16987356543540955,110.31512641906738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0124,0.9811,0.9805,0.03515625,0.0124,0.94594375,0.9681000000000001
47,1,0,2,4,3,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,183.656894091,101745.382071,3.9421133287,0.322792895748,366.34125453,35426.3965835,2.94034520046,3.29629458182,23.2310325644397,939.949768066,0.2974523477815,140464.55030950002,104.546773911,0.168707028031,2144.57,12641.2256939,0.16870702803134918,104.54677391052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597,0.9172372363744836,0.03515625,0.0137,0.7209,0.7235,0.026708203125000003,0.012566150138330425,0.694191796875,0.7109338498616696
48,1,0,2,4,3,1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,173.718068432,135007.894457,4.17893098131,0.308402974093,319.168163201,133956.753143,4.32013887439,3.25664480318,26.7355399798305,1026.80224609,0.5359447198030001,77957.00873815,111.927204132,0.169438019395,2144.57,111311.923005,0.16943801939487457,111.92720413208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0131,1.0,1.0,0.03515625,0.0131,0.96484375,0.9869
49,1,0,3,-1,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,176.761115069,94452.5962387,3.77781523104,0.40989984219,286.528893478,14052.9473827,2.29031669528,3.46570418871,16.2848401429077,963.810974121,0.2974523477815,140464.55030950002,65.2208919525,0.167343124747,2144.57,12641.2256939,0.1673431247472763,65.22089195251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601,0.22691519413454972,0.03515625,0.0114,0.5445,0.5402,0.012659765625,0.002586833213133867,0.5318402343749999,0.5376131667868661
50,1,0,3,1,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,172.779393032,115481.681509,3.77247741036,0.370785748444,295.739409614,145464.795742,3.84236060884,3.40478129485,20.508302599784997,1057.7520752,0.5359447198030001,77957.00873815,76.7274904251,0.167953938246,2144.57,111311.923005,0.16795393824577332,76.72749042510986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559,0.9816168684606781,0.03515625,0.0147,0.8538,0.8549,0.030090234375,0.014429767966371968,0.823709765625,0.840470232033628
51,1,0,3,1,2,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,171.085978006,125706.503675,3.72033708125,0.364732151535,264.122213221,216378.130715,4.2481395626,3.39159255976,22.5414523328085,1107.11889648,0.759037790587,55044.22535105,87.7444725037,0.169389992952,2144.57,78596.2460705,0.1693899929523468,87.74447250366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0129,0.9942,0.9949,0.03515625,0.0129,0.95904375,0.982
52,1,0,3,1,2,4,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,169.665672615,142415.4761,4.0250655926,0.308473472227,319.677588911,130621.660948,4.28533850272,3.25660128691,26.7355399798305,1073.19604492,0.573418997885,72863.80685105,95.1149463654,0.169731736183,2144.57,2185.91420553,0.1697317361831665,95.11494636535645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.9999964233140146,0.03515625,0.0113,0.9868,0.986,0.03502265625,0.011299959583448364,0.95177734375,0.9747000404165517
53,1,0,3,1,4,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,168.762598552,119055.917901,3.73752245751,0.31410203421,384.588765084,118459.276495,4.15999629454,3.27262286415,24.702390246807,1077.98327637,0.573418997885,72863.80685105,84.6018028259,0.169083878398,2144.57,2185.91420553,0.1690838783979416,84.60180282592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0111,0.9856,0.9873,0.03515625,0.0111,0.95044375,0.9762
54,1,0,3,1,4,2,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,168.651838936,140935.238392,3.64917039214,0.308695812018,321.344550045,122044.00965,4.2098235643,3.25677532341,26.7355399798305,1085.85009766,0.759037790587,55044.22535105,91.2944335938,0.1694650352,2144.57,78596.2460705,0.16946503520011902,91.29443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0146,1.0,1.0,0.03515625,0.0146,0.96484375,0.9854
55,1,0,3,2,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,174.371175666,107715.05717,3.69058610078,0.400697942627,330.324300537,17440.0769125,2.42674514168,3.43772958106,18.7111419887574,1129.7331543,0.759037790587,55044.22535105,80.3280887604,0.168115913868,2144.57,78596.2460705,0.16811591386795044,80.32808876037598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,8.414789809387319e-05,0.03515625,0.013,0.2093,0.2069,0.0004957031249999999,1.0939226752203514e-06,0.20880429687500002,0.20689890607732478
56,1,0,3,2,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,173.586361264,126040.731292,3.58115550346,0.364728145214,265.75370388,217466.60983,3.98037272415,3.3916137574,22.5414523328085,1047.1517334,0.5359447198030001,77957.00873815,96.2713851929,0.170105367899,2144.57,111311.923005,0.17010536789894104,96.2713851928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0145,0.9768,0.9774,0.03515625,0.0145,0.94164375,0.9629000000000001
57,1,0,3,2,1,4,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,172.595181933,140620.299984,3.93636052442,0.30846263294,317.698276532,130748.962356,4.28362442849,3.25662410608,26.7355399798305,1073.1862793,0.573418997885,72863.80685105,102.83773613,0.169366940856,2144.57,2185.91420553,0.16936694085597992,102.83773612976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0141,0.9993,0.9996,0.03515625,0.0141,0.96414375,0.9855
58,1,0,3,2,4,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,180.61966688,104165.424158,3.88536182639,0.323197936846,366.151552494,35679.0907051,2.94654904828,3.2962580013,23.2310325644397,1086.50500488,0.573418997885,72863.80685105,92.5942344666,0.169900149107,2144.57,2185.91420553,0.16990014910697937,92.59423446655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579,0.8420758979614779,0.03515625,0.0131,0.8623,0.8693,0.026644921875,0.01103119426329536,0.835655078125,0.8582688057367046
59,1,0,3,2,4,1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,172.899977778,140165.969291,4.17806427938,0.308620339161,318.348334107,130410.379598,4.28721703065,3.25677266804,26.7355399798305,1026.80224609,0.5359447198030001,77957.00873815,101.020942688,0.169407144189,2144.57,111311.923005,0.16940714418888092,101.02094268798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933,0.9999819124528668,0.03515625,0.0144,0.9657,0.9649,0.034920703125,0.014399739539321282,0.930779296875,0.9505002604606787
60,1,0,3,4,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,180.553861418,92597.7087128,3.86594624468,0.328671327896,324.547310732,18485.2764143,2.46709878644,3.31970359429,20.872186794540898,1096.72900391,0.573418997885,72863.80685105,75.6613769531,0.168038934469,2144.57,2185.91420553,0.16803893446922302,75.661376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379,0.02205499475775922,0.03515625,0.0121,0.4115,0.4138,0.0048480468749999995,0.0002668654365688866,0.40665195312499997,0.4135331345634311
61,1,0,3,4,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,169.391486842,123128.682395,4.19002707171,0.314449645448,383.637262114,120383.353333,4.179910031,3.27294439809,24.702390246807,1035.12365723,0.5359447198030001,77957.00873815,82.5856628418,0.168444797397,2144.57,111311.923005,0.16844479739665985,82.58566284179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0124,0.9978,0.9971,0.03515625,0.0124,0.96264375,0.9847
62,1,0,3,4,1,2,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,166.842692029,149556.74645,4.27284248581,0.308773692414,323.791711505,119996.949373,4.19379197402,3.25684191539,26.7355399798305,1085.85009766,0.759037790587,55044.22535105,85.4336738586,0.170008540154,2144.57,78596.2460705,0.17000854015350342,85.43367385864258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0118,0.9877,0.9874,0.03515625,0.0118,0.95254375,0.9756
63,1,0,3,4,2,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,177.671293468,112329.473242,3.99660190723,0.323584839615,370.282683926,36164.5482217,2.96648075986,3.29659508125,23.2310325644397,1101.83374023,0.759037790587,55044.22535105,83.4178276062,0.168917790055,2144.57,78596.2460705,0.16891779005527496,83.41782760620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011,0.9919325465546689,0.03515625,0.0126,0.7734,0.7662,0.031679296875,0.012498350086588828,0.7417207031249999,0.7537016499134112
64,1,0,3,4,2,1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,166.790473801,153640.816316,4.24430293511,0.308691427678,323.555087155,127808.63536,4.2696566398,3.25682991917,26.7355399798305,1026.80224609,0.5359447198030001,77957.00873815,91.7737979889,0.169805899262,2144.57,111311.923005,0.16980589926242828,91.7737979888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0122,1.0,1.0,0.03515625,0.0122,0.96484375,0.9878
65,1,0,4,-1,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,216.088729409,44816.4986589,3.14964896408,0.395740059907,294.577818633,12532.5044324,2.22167510193,3.46997189452,10.713292704141299,1131.7409668,0.573418997885,72863.80685105,67.1244630814,0.168704748154,2144.57,2185.91420553,0.16870474815368652,67.12446308135986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,6.103736640881818e-05,0.03515625,0.0141,0.2235,0.2254,0.000404296875,8.606268663643363e-07,0.22309570312500002,0.22539913937313363
66,1,0,4,1,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,221.205560576,47570.2107593,3.18371321425,0.374402809474,297.831895186,102319.812433,3.97743194891,3.4354883286,15.659697014734498,1071.32080078,0.5359447198025,77957.00873815,75.2716636658,0.167945310473,2144.57,111311.923005,0.16794531047344208,75.27166366577148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0144,0.9958,0.9965,0.03515625,0.0144,0.96064375,0.9821000000000001
67,1,0,4,1,2,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,212.363789527,59045.8584645,3.37307727605,0.366774625815,316.105155784,35054.3236332,2.92088011414,3.4136340639,18.479130442063198,1117.47998047,0.759037790587,55044.22535105,80.4101867676,0.169893607497,2144.57,78596.2460705,0.16989360749721527,80.41018676757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984,0.9904214292706082,0.03515625,0.0136,0.88,0.8827,0.031584375,0.01346973143808027,0.848415625,0.8692302685619198
68,1,0,4,1,2,3,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,166.539106487,153790.588056,4.42701711079,0.308032635055,327.559590959,123171.20366,4.23029829015,3.25626286917,26.7355399798305,925.656005859,0.2974523477815,140464.55030950002,93.3428649902,0.169903025031,2144.57,12641.2256939,0.16990302503108978,93.34286499023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504,0.9983429251707338,0.03515625,0.0124,0.9675,0.9682,0.0334125,0.012379452272117099,0.9340875000000001,0.9558205477278828
69,1,0,4,1,3,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,170.40452919,124744.548048,4.20282098161,0.31399476929,382.958097679,121427.931649,4.19159233263,3.27293932717,24.702390246807,935.685913086,0.2974523477815,140464.55030950002,77.2172164917,0.169312983751,2144.57,12641.2256939,0.169312983751297,77.21721649169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0139,0.9996,0.9999,0.03515625,0.0139,0.96444375,0.986
70,1,0,4,1,3,2,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,167.560810391,148608.028935,4.4028149617,0.308351404486,323.127158995,119487.360997,4.19386971602,3.25652868566,26.7355399798305,1085.85009766,0.759037790587,55044.22535105,81.7923316956,0.171635910869,2144.57,78596.2460705,0.17163591086864471,81.79233169555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749,0.9996077827132606,0.03515625,0.0123,0.9716,0.9756,0.034273828125,0.012295175727373105,0.937326171875,0.9633048242726269
71,1,0,4,2,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,215.151653032,51434.4549845,3.25811366911,0.388364816793,349.810981844,36662.173705,2.98869378625,3.45211470057,13.8584221699014,1143.64355469,0.759037790587,55044.22535105,77.252374649,0.168739765882,2144.57,78596.2460705,0.16873976588249207,77.25237464904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,0.5075740821141558,0.03515625,0.0139,0.7232,0.7296,0.0179578125,0.007055279741386765,0.7052421875,0.7225447202586133
72,1,0,4,2,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,216.07003676,57180.0878119,3.33709058065,0.367055136079,308.214891003,36445.0151933,2.95841121015,3.41384465722,18.479130442063198,1058.13476563,0.5359447198030001,77957.00873815,84.5453739166,0.169437810779,2144.57,111311.923005,0.16943781077861786,84.54537391662598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168,0.9087944772435728,0.03515625,0.0146,0.8496,0.8472,0.028715624999999998,0.013268399367756162,0.820884375,0.8339316006322438
73,1,0,4,2,1,3,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,167.731159977,153357.762733,4.39272285256,0.308205507652,326.204810157,126872.400971,4.26535961485,3.25643067053,26.7355399798305,925.655395508,0.2974523477815,140464.55030950002,88.0938186646,0.169566482306,2144.57,12641.2256939,0.16956648230552673,88.09381866455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0137,0.9945,0.9945,0.03515625,0.0137,0.95934375,0.9808
74,1,0,4,2,3,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.692539969,18543.9341185,2.47144466922,0.622305222378,270.98416223,16085.8515286,2.3775824495,3.68731964541,180.228531795,106218.579878,3.99399432537,0.322942811495,368.761209657,36013.9224138,2.96285000181,3.29641208105,23.2310325644397,939.949768066,0.2974523477815,140464.55030950002,83.5193080902,0.169319719076,2144.57,12641.2256939,0.16931971907615662,83.51930809020996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7311,0.8900799354053434,0.03515625,0.0144,0.8082,0.8062,0.025702734374999998,0.012817151069836944,0.782497265625,0.7933828489301631
75,1,0,4,2,3,1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,167.298809388,149971.768015,4.39366206155,0.308455500207,323.597645266,129231.35443,4.2882159664,3.25668340747,26.7355399798305,1026.80224609,0.5359447198030001,77957.00873815,91.5198574066,0.169276550412,2144.57,111311.923005,0.16927655041217804,91.51985740661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0119,1.0,1.0,0.03515625,0.0119,0.96484375,0.9881
76,1,0,4,3,-1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,179.836845139,79803.1364605,3.42988865142,0.328726513344,324.8353609,18818.1886963,2.47833749634,3.32000451409,20.872186794540898,951.013671875,0.2974523477815,140464.55030950002,97.0823078156,0.170915395021,2144.57,12641.2256939,0.1709153950214386,97.08230781555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079,0.012986249834800137,0.03515625,0.0126,0.3589,0.3574,0.003793359375,0.00016362674791848173,0.35510664062499997,0.3572363732520815
77,1,0,4,3,1,-1,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,171.266578297,128569.303379,4.21991275327,0.314169344454,386.001309764,122059.096145,4.19452303485,3.27272149066,24.702390246807,1035.12365723,0.5359447198030001,77957.00873815,80.2488746643,0.170995563269,2144.57,111311.923005,0.1709955632686615,80.24887466430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0124,1.0,1.0,0.03515625,0.0124,0.96484375,0.9876
78,1,0,4,3,1,2,65.0,10.0,110.0,20.0,3806.055,5.0,6.0,2,1,5.0,7.57,24.56,260.715131895,18538.0824944,2.47123050944,0.62237355845,270.831246091,16119.5373191,2.37892487485,3.68692995582,165.707192359,148443.414722,4.39898101494,0.308523852138,324.503241975,117742.496481,4.17566248802,3.25663908323,26.7355399798305,1085.85009766,0.759037790587,55044.22535105,82.7134914398,0.170484527946,2144.57,78596.2460705,0.1704845279455185,82.71349143981934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03515625,0.0132,1.0,1.0,0.03515625,0.0132,0.96484375,0.9868
